one-to-one-chg	40d6eb7340151c8acdedd4d976870cb55fb194ec	2006	38ffc8c48897505c386088f5aaf006d4c986719d	2008	jdk-1.4_wicket_src_main_java_org_apache_wicket_feedback_FeedbackMessages.java/[CN]/FeedbackMessages/[MT]/trimToSize()/body	( ( ArrayList ) messages ) . trimToSize ( ) ;	11	( ( ArrayList < FeedbackMessage > ) messages ) . trimToSize ( ) ;	14	noBugFix
one-to-one-chg	020fd5017c05278838974cd8ccbbb032ddc67940	2005	76d5e7fc6459040c5d503d6075750c6da06514f1	2006	wicket_src_java_wicket_version_undo_ChangeList.java/[CN]/ChangeList/[MT]/undo()/body	( ( Change ) changes . get ( i ) ) . undo ( ) ;	16	changes . get ( i ) . undo ( ) ;	11	noBugFix
one-to-one-chg	020fd5017c05278838974cd8ccbbb032ddc67940	2005	e61cb1971457ca3d63907eb832ecbdc2840d15bf	2008	wicket_src_main_java_org_apache_wicket_version_undo_ChangeList.java/[CN]/ChangeList/[MT]/undo()/body	( ( Change ) changes . get ( i ) ) . undo ( ) ;	16	changes . get ( i ) . undo ( ) ;	11	noBugFix
one-to-one-chg	83c9b1bb959ed7d7d9dfa2bc1bdf091f57b628a2	2007	81ea17c86708e9a9bafe6c7fbe371d9d2d398fce	2008	wicket_src_main_java_org_apache_wicket_markup_html_form_upload_MultiFileUploadField.java/[CN]/MultiFileUploadField/[MT]/onDetach()/body	( ( Collection ) modelObject ) . clear ( ) ;	11	( ( Collection < FileUpload > ) modelObject ) . clear ( ) ;	14	noBugFix
one-to-one-chg	0f8ba9a503b5a6440f38a2554d73265d448abc74	2006	992b05b436f8093210a9eadf8e3f100ed32fac83	2008	wicket-extensions_src_main_java_org_apache_wicket_extensions_markup_html_tree_table_MiddleColumnsView.java/[CN]/MiddleColumnsView/[MT]/onRender(MarkupStream)/body	( ( Component ) components . get ( i ) ) . render ( markupStream ) ;	17	( components . get ( i ) ) . render ( markupStream ) ;	14	noBugFix
one-to-one-chg	f9ce6000117c10270ea6e1dc5e081040525c23df	2005	76d5e7fc6459040c5d503d6075750c6da06514f1	2006	wicket_src_java_wicket_Page.java/[CN]/Page/[MT]/checkRendering(MarkupContainer)/body	( ( Component ) unrenderedAutoComponents . get ( i ) ) . remove ( ) ;	16	unrenderedAutoComponents . get ( i ) . remove ( ) ;	11	noBugFix
one-to-one-chg	fbbdfd6ab6756f18dcf67e9921ed84b925dea46e	2004	0c371a2de91c611ca2586a76e79d7fe8dc26e9ca	2005	wicket_src_java_wicket_Component.java/[CN]/Component/[MT]/renderTag(ComponentTag)/body	( ( ComponentTagAttributeModifier ) it . next ( ) ) . replaceAttibuteValue ( tag ) ;	16	( ( AttributeModifier ) it . next ( ) ) . replaceAttibuteValue ( tag ) ;	16	noBugFix
one-to-one-chg	8cba4a275bcca8c610c3a5a90b6660f84f65c596	2005	0c371a2de91c611ca2586a76e79d7fe8dc26e9ca	2005	wicket_src_java_wicket_Component.java/[CN]/Component/[MT]/detachModels(Page)/body	( ( ComponentTagAttributeModifier ) iterator . next ( ) ) . detachModel ( ) ;	15	( ( AttributeModifier ) iterator . next ( ) ) . detachModel ( ) ;	15	noBugFix
one-to-one-chg	f741d8a9f1f9f9ebc9937c9a2b46cf9be93d7a7d	2006	394cd72b111f56e96c7ad463ae53b28688daf502	2008	wicket_src_main_java_org_apache_wicket_util_diff_Revision.java/[CN]/Revision/[MT]/toRCSString(StringBuffer,String)/body	( ( Delta ) i . next ( ) ) . toRCSString ( s , EOL ) ;	18	( i . next ( ) ) . toRCSString ( s , EOL ) ;	15	noBugFix
one-to-one-chg	f741d8a9f1f9f9ebc9937c9a2b46cf9be93d7a7d	2006	394cd72b111f56e96c7ad463ae53b28688daf502	2008	wicket_src_main_java_org_apache_wicket_util_diff_Revision.java/[CN]/Revision/[MT]/toString(StringBuffer)/body	( ( Delta ) i . next ( ) ) . toString ( s ) ;	16	( i . next ( ) ) . toString ( s ) ;	13	noBugFix
one-to-one-chg	f741d8a9f1f9f9ebc9937c9a2b46cf9be93d7a7d	2006	394cd72b111f56e96c7ad463ae53b28688daf502	2008	wicket_src_main_java_org_apache_wicket_util_diff_Revision.java/[CN]/Revision/[MT]/accept(RevisionVisitor)/body	( ( Delta ) iter . next ( ) ) . accept ( visitor ) ;	16	( iter . next ( ) ) . accept ( visitor ) ;	13	noBugFix
one-to-one-chg	4b13ce91a30d76a3906def31c634b6df2346cd15	2007	884aa81e71569418ec86fb6aeec9c3061f17a30f	2008	wicket_src_main_java_org_apache_wicket_util_tester_FormTester.java/[CN]/FormTester/[MT]/select(String,int)/body	( ( DropDownChoice ) component ) . onSelectionChanged ( ) ;	11	( ( DropDownChoice < ? > ) component ) . onSelectionChanged ( ) ;	14	noBugFix
one-to-one-chg	884aa81e71569418ec86fb6aeec9c3061f17a30f	2008	a5d02f62a1a4c46f79ea529a8accb52ec73813ce	2010	wicket-core_src_main_java_org_apache_wicket_util_tester_FormTester.java/[CN]/FormTester/[MT]/select(String,int)/body	( ( DropDownChoice < ? > ) component ) . onSelectionChanged ( ) ;	14	tester . executeListener ( component , IOnChangeListener . INTERFACE ) ;	11	noBugFix
one-to-one-chg	33726db302044513cabf6b1b868c4535cbc93a11	2005	ed9cef3d1617400a4748839dd94be7286a176b2f	2006	wicket_src_java_wicket_Page.java/[CN]/Page/[MT]/setFormComponentValuesFromCookies()/body	( ( Form ) component ) . loadPersistentFormComponentValues ( ) ;	11	( component ) . loadPersistentFormComponentValues ( ) ;	8	noBugFix
